headerdatestamp|headeridentifier|headersetSpec|metadata.mods.abstract.0|metadata.mods.abstract.1|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2.hierarchicalGeographiccity|metadata.mods.subject.2.hierarchicalGeographiccitySection|metadata.mods.subject.2.hierarchicalGeographiccountry|metadata.mods.subject.2.hierarchicalGeographicstate|metadata.mods.subject.2geographic|metadata.mods.subject.3.hierarchicalGeographiccity|metadata.mods.subject.3.hierarchicalGeographiccitySection|metadata.mods.subject.3.hierarchicalGeographiccountry|metadata.mods.subject.3.hierarchicalGeographicstate|metadata.mods.titleInfononSort|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2020-03-10T13:10:52Z|bcpl_134|bcpl|Architectural and historical -- two story frame hotel with gable roof built by Schlosser Leather Company for lodging and food service; named by Mrs. Jack Fisher, wife of the plant manager; continued to operate long after the company closed in 1931 and enj|Architectural and historical -- two story frame hotel with gable roof built by Schlosser Leather Company for lodging and food service; named by Mrs. Jack Fisher, wife of the plant manager; continued to operate long after the company closed in 1931 and enj|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01427|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A134|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A134/datastream/TN/view|preview|Blount County Public Library|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Schlosser Leather Company|Ownership: Private; Current Use: Residence|Address: Old Walland Hwy.,Walland, TN|    |Unknown|1902|edtf|yes|inferred|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01427|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.72814, -83.81323|    |    |    |Walland (Tenn.)|    |    |    |    |    |Walland|Street: Old Walland Highway|United States|Tennessee|    |    |    |    |    |    |Chilhowee Inn|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_172|bcpl|Architectural -- one story brick school with hip and gable roof, built in 1926|"Historical -- originally a segregated school for ""colored""; later integrated and called Alcoa Middle School; ceased to be a school in 2002 and sold to private developers"|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03745|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A172|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A172/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Alcoa City Center|Address: 229 E. Watt St., Alcoa, TN|    |1926|1926|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03745|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.78953, -83.97379|Alcoa (Tenn.)|naf|http://id.loc.gov/authorities/names/n80022862|    |    |    |    |    |    |Alcoa|Street: 229 East Watt Street|United States|Tennessee|    |    |    |    |    |    |Charles M. Hall School|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_109|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00057|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A109|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A109/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Sport Facility|Address: 502 E. Lamar Alexander Parkway, Maryville, TN|1923|1923|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00057|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |    |Maryville College--Buildings|35.75147, -83.96296|Maryville College|naf|http://id.loc.gov/authorities/names/n83201658|    |    |    |    |    |Maryville|Street: 502 East Lamar Alexander Parkway|United States|Tennessee|    |Alumni Gymnasium|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- one of few surviving frame gymnasiums; built in 1923 as a project of MC alumni|still image
2020-03-10T13:10:52Z|bcpl_154|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_02561|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A154|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A154/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Residence|Address: Singleton Station Rd., Rockford, TN|    |prior to 1860|1700|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_02561|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Rockford|Street: Singleton Station Road|United States|Tennessee|    |    |    |    |    |    |Bill and Joe Walker House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- two story brick and frame house with hip roof; thought to have been built prior to 1860|still image
2020-03-10T13:10:52Z|bcpl_135|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01468|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A135|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A135/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Church|Address: Sevierville Rd.(Hwy 411) at Burnett Sta. Rd. Seymour, TN|    |1786|1786|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01468|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Seymour|Street: Sevierville Road & Burnett Station Road|United States|Tennessee|    |    |    |    |    |    |Eusebia Presbyterian Church|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Historical -- organized in 1786, Eusebia is believed to be the oldest congregation in the area; present brick church building dates from 1930|still image
2020-03-10T13:10:52Z|bcpl_150|bcpl|Architectural and commercial -- typical false-front, frame general store, built perhaps as early as the 1860s, but with later additions|Individual -- John Harper, son of one of the proprietors, became president of the Aluminum Company of America|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_02470|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A150|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A150/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Unoccupied|Address: Cox Rd., Louisville, TN|perhaps as early as the 1860s|1860|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_02470|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |Louisville Historic District (Louisville, Tenn.)|    |35.82582, -84.06158|Louisville (Tenn.)|naf|http://id.loc.gov/authorities/names/n84077463|    |    |    |    |    |Louisville|Street: Cox Road|United States|Tennessee|    |Harper Brothers Store and Post Office|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_174|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03834|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A174|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A174/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: 903 Court St., Maryville, TN|Unknown|1890|edtf|yes|inferred|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03834|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |College Hill Historic District (Maryville, Tenn.)|    |35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |Maryville|Street: 903 Court Street|United States|Tennessee|    |Samuel E. Dunn House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- two story frame with hip roof, Classical Revival columns on main fa|still image
2020-03-10T13:10:52Z|bcpl_138|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01558|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A138|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A138/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: St. Francis Catholic Church|Address: 7719 River Rd., Townsend, TN|    |1924?|1924|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01558|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.67577, -83.7525|Townsend (Tenn.)|naf|http://id.loc.gov/authorities/names/n89110546|    |    |    |    |    |    |Townsend|Street: 7719 River Road|United States|Tennessee|    |    |    |    |    |    |Margaret Townsend Memorial Methodist Church|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Historical -- frame church with gable roof built in 1924 by Little River Lumber Company as a memorial to the wife of the company's president|still image
2020-03-10T13:10:52Z|bcpl_184|bcpl|Architectural -- one and one-half story frame bungalow with front and rear gables|Historical -- boyhood residence of Governor, later US Senator Lamar Alexander|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_04224|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A184|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A184/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Residence|Address: 121 S. Ruth St., Maryville, TN|    |1940s?|1940|edtf|yes|inferred|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_04224|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |Oak Park Historic District (Maryville, Tenn.)|    |35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |Maryville|Street: 121 South Ruth Street|United States|Tennessee|    |Dr. Carson House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_152|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_02478|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A152|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A152/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: Cox Rd., Louisville, TN|1877|1877|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_02478|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |Louisville Historic District (Louisville, Tenn.)|    |35.82582, -84.06158|Louisville (Tenn.)|naf|http://id.loc.gov/authorities/names/n84077463|    |    |    |    |    |Louisville|Street: Cox Road|United States|Tennessee|    |Meadhaven or Jarad Mead House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- two story frame house with side ells, gable & hip roof; this imposing Italianate structure dates from 1877, but encloses an earlier small house|still image
2020-03-10T13:10:52Z|bcpl_102|bcpl|Architectural -- Colonial Revival style, brick.|Historical -- City of Maryville, later County of Blount Public Library, 1930-1981.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00044|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A102|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A102/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Red Cross|Address: 300 E. Church St., Maryville, TN|1917?|1917|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00044|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 300 East Church Street|United States|Tennessee|    |    |    |    |    |    |Harper Memorial Library (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_149|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_02461|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A149|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A149/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: off Main St., Louisville, TN|pre-1910|1700|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_02461|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |Louisville Historic District (Louisville, Tenn.)|    |35.82582, -84.06158|Louisville (Tenn.)|naf|http://id.loc.gov/authorities/names/n84077463|    |    |    |    |    |    |    |    |    |    |Goddard Cottage|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural: one story frame house in Carpenter Gothic style, pre 1910|still image
2020-03-10T13:10:52Z|bcpl_111|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00059|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A111|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A111/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Classrooms and offices|Address: 502 E. Lamar Alexander Parkway, Maryville, TN|1869-1870|1869|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00059|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |    |Maryville College--Buildings|35.75147, -83.96296|Maryville College|naf|http://id.loc.gov/authorities/names/n83201658|    |    |    |    |    |Maryville|Street: 502 East Lamar Alexander Parkway|United States|Tennessee|    |Anderson Hall|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Educational -- housed administration for college of liberal arts which pioneered higher education of women and of freedmen. Architectural -- constructed in 1869-70, with a rear addition in 1890; brick, with ornamental brick work at roof line, attractive c|still image
2020-03-10T13:10:52Z|bcpl_104|bcpl|Architectural -- two story frame and brick building with hip and gable roof, dating from early 1900s.|Historical -- functioned as Doctors Hospital from 1943 to 1949.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00048|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A104|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A104/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Offices|Address: Corner Ellis Ave. & College St., Maryville, TN|    |early 1900s|1900|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00048|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: Corner Ellis Avenue & College Street|United States|Tennessee|    |    |    |    |    |    |Doctors Hospital|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_118|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00409|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A118|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A118/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: 4702 Big Springs Rd, Greenback|ca. 1795|1795|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00409|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Greenback|Street: 4702 Big Springs Road|United States|Tennessee|    |    |    |    |    |    |Samuel Frazier House (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Architectural -- two story, three bay house built of rough quarried marble ca. 1795; its ""Penn Plan"" design of three rooms is unusual in the county; one of the county's oldest houses"|still image
